timestep,electricity_kW,heat_kW
59799,1892.86,1703.57
59800,1892.86,1703.57
59801,1892.86,1703.57
59802,2271.43,1892.86
59803,2271.43,1892.86
59804,2271.43,1892.86
59805,2271.43,1892.86
59806,1892.86,1892.86
59807,1892.86,1892.86
59808,1514.29,2271.43
59809,1514.29,2271.43
59810,1514.29,2271.43
59811,1514.29,2271.43
59812,1514.29,2271.43
59813,1514.29,2271.43
59814,1892.86,1892.86
59815,1987.5,1892.86
59816,2082.14,1892.86
59817,2176.79,1892.86
59818,2271.43,1892.86
59819,1892.86,1703.57
59820,1892.86,1703.57
59821,1892.86,1703.57
59822,1892.86,1703.57
59823,1892.86,1703.57
59824,1892.86,1703.57
59825,1892.86,1703.57
59826,2271.43,1892.86
59827,2271.43,1892.86
59828,2271.43,1892.86
59829,2271.43,1892.86
59830,1892.86,1892.86
59831,1892.86,1892.86
59832,1514.29,2271.43
59833,1514.29,2271.43
59834,1514.29,2271.43
59835,1514.29,2271.43
59836,1514.29,2271.43
59837,1514.29,2271.43
59838,1892.86,1892.86
59839,1987.5,1892.86
59840,2082.14,1892.86
59841,2176.79,1892.86
59842,2271.43,1892.86
59843,1892.86,1703.57
59844,1892.86,1703.57
59845,1892.86,1703.57
59846,1892.86,1703.57
59847,1892.86,1703.57
59848,1892.86,1703.57
59849,1892.86,1703.57
59850,2271.43,1892.86
59851,2271.43,1892.86
59852,2271.43,1892.86
59853,2271.43,1892.86
59854,1892.86,1892.86
59855,1892.86,1892.86
59856,1514.29,2271.43
59857,1514.29,2271.43
59858,1514.29,2271.43
59859,1514.29,2271.43
59860,1514.29,2271.43
59861,1514.29,2271.43
59862,1892.86,1892.86
59863,1987.5,1892.86
59864,2082.14,1892.86
59865,2176.79,1892.86
59866,2271.43,1892.86
59867,1892.86,1703.57
59868,1892.86,1703.57
59869,1892.86,1703.57
59870,1892.86,1703.57
59871,1892.86,1703.57
59872,1892.86,1703.57
59873,1892.86,1703.57
59874,2271.43,1892.86
59875,2271.43,1892.86
59876,2271.43,1892.86
59877,2271.43,1892.86
59878,1892.86,1892.86
59879,1892.86,1892.86
59880,1514.29,2271.43
59881,1514.29,2271.43
59882,1514.29,2271.43
59883,1514.29,2271.43
59884,1514.29,2271.43
59885,1514.29,2271.43
59886,1892.86,1892.86
59887,1987.5,1892.86
59888,2082.14,1892.86
59889,2176.79,1892.86
59890,2271.43,1892.86
59891,1892.86,1703.57
59892,1892.86,1703.57
59893,1892.86,1703.57
59894,1892.86,1703.57
59895,1892.86,1703.57
59896,1892.86,1703.57
59897,1892.86,1703.57
59898,2271.43,1892.86
59899,2271.43,1892.86
59900,2271.43,1892.86
59901,2271.43,1892.86
59902,1892.86,1892.86
59903,1892.86,1892.86
59904,1514.29,2271.43
59905,1514.29,2271.43
59906,1514.29,2271.43
59907,1514.29,2271.43
59908,1514.29,2271.43
59909,1514.29,2271.43
59910,1892.86,1892.86
59911,1987.5,1892.86
59912,2082.14,1892.86
59913,2176.79,1892.86
59914,2271.43,1892.86
59915,1892.86,1703.57
59916,1892.86,1703.57
59917,1892.86,1703.57
59918,1892.86,1703.57
59919,1892.86,1703.57
59920,1892.86,1703.57
59921,1892.86,1703.57
59922,2271.43,1892.86
59923,2271.43,1892.86
59924,2271.43,1892.86
59925,2271.43,1892.86
59926,1892.86,1892.86
59927,1892.86,1892.86
59928,1514.29,2271.43
59929,1514.29,2271.43
59930,1514.29,2271.43
59931,1514.29,2271.43
59932,1514.29,2271.43
59933,1514.29,2271.43
59934,1892.86,1892.86
59935,1987.5,1892.86
59936,2082.14,1892.86
59937,2176.79,1892.86
59938,2271.43,1892.86
59939,1892.86,1703.57
59940,1892.86,1703.57
59941,1892.86,1703.57
59942,1892.86,1703.57
59943,1892.86,1703.57
59944,1892.86,1703.57
59945,1892.86,1703.57
59946,2271.43,1892.86
59947,2271.43,1892.86
59948,2271.43,1892.86
59949,2271.43,1892.86
59950,1892.86,1892.86
59951,1892.86,1892.86
59952,1514.29,2271.43
59953,1514.29,2271.43
59954,1514.29,2271.43
59955,1514.29,2271.43
59956,1514.29,2271.43
59957,1514.29,2271.43
59958,1892.86,1892.86
59959,1987.5,1892.86
59960,2082.14,1892.86
59961,2176.79,1892.86
59962,2271.43,1892.86
59963,1892.86,1703.57
59964,1892.86,1703.57
59965,1892.86,1703.57
59966,1892.86,1703.57
59967,1892.86,1703.57
59968,1892.86,1703.57
59969,1892.86,1703.57
59970,2271.43,1892.86
59971,2271.43,1892.86
59972,2271.43,1892.86
59973,2271.43,1892.86
59974,1892.86,1892.86
59975,1892.86,1892.86
59976,1514.29,2271.43
59977,1514.29,2271.43
59978,1514.29,2271.43
59979,1514.29,2271.43
59980,1514.29,2271.43
59981,1514.29,2271.43
59982,1892.86,1892.86
59983,1987.5,1892.86
59984,2082.14,1892.86
59985,2176.79,1892.86
59986,2271.43,1892.86
59987,1892.86,1703.57
59988,1892.86,1703.57
59989,1892.86,1703.57
59990,1892.86,1703.57
59991,1892.86,1703.57
59992,1892.86,1703.57
59993,1892.86,1703.57
59994,2271.43,1892.86
59995,2271.43,1892.86
59996,2271.43,1892.86
59997,2271.43,1892.86
59998,1892.86,1892.86
59999,1892.86,1892.86
60000,1514.29,2271.43
60001,1514.29,2271.43
60002,1514.29,2271.43
60003,1514.29,2271.43
60004,1514.29,2271.43
60005,1514.29,2271.43
60006,1892.86,1892.86
60007,1987.5,1892.86
60008,2082.14,1892.86
60009,2176.79,1892.86
60010,2271.43,1892.86
60011,1892.86,1703.57
60012,1892.86,1703.57
60013,1892.86,1703.57
60014,1892.86,1703.57
60015,1892.86,1703.57
60016,1892.86,1703.57
60017,1892.86,1703.57
60018,2271.43,1892.86
60019,2271.43,1892.86
60020,2271.43,1892.86
60021,2271.43,1892.86
60022,1892.86,1892.86
60023,1892.86,1892.86
60024,1514.29,2271.43
60025,1514.29,2271.43
60026,1514.29,2271.43
60027,1514.29,2271.43
60028,1514.29,2271.43
60029,1514.29,2271.43
60030,1892.86,1892.86
60031,1987.5,1892.86
60032,2082.14,1892.86
60033,2176.79,1892.86
60034,2271.43,1892.86
60035,1892.86,1703.57
60036,1892.86,1703.57
60037,1892.86,1703.57
60038,1892.86,1703.57
60039,1892.86,1703.57
60040,1892.86,1703.57
60041,1892.86,1703.57
60042,2271.43,1892.86
60043,2271.43,1892.86
60044,2271.43,1892.86
60045,2271.43,1892.86
60046,1892.86,1892.86
60047,1892.86,1892.86
60048,1514.29,2271.43
60049,1514.29,2271.43
60050,1514.29,2271.43
60051,1514.29,2271.43
60052,1514.29,2271.43
60053,1514.29,2271.43
60054,1892.86,1892.86
60055,1987.5,1892.86
60056,2082.14,1892.86
60057,2176.79,1892.86
60058,2271.43,1892.86
60059,1892.86,1703.57
60060,1892.86,1703.57
60061,1892.86,1703.57
60062,1892.86,1703.57
60063,1892.86,1703.57
60064,1892.86,1703.57
60065,1892.86,1703.57
60066,2271.43,1892.86
60067,2271.43,1892.86
60068,2271.43,1892.86
60069,2271.43,1892.86
60070,1892.86,1892.86
60071,1892.86,1892.86
60072,1514.29,2271.43
60073,1514.29,2271.43
60074,1514.29,2271.43
60075,1514.29,2271.43
60076,1514.29,2271.43
60077,1514.29,2271.43
60078,1892.86,1892.86
60079,1987.5,1892.86
60080,2082.14,1892.86
60081,2176.79,1892.86
60082,2271.43,1892.86
60083,1892.86,1703.57
60084,1892.86,1703.57
60085,1892.86,1703.57
60086,1892.86,1703.57
60087,1892.86,1703.57
60088,1892.86,1703.57
60089,1892.86,1703.57
60090,2271.43,1892.86
60091,2271.43,1892.86
60092,2271.43,1892.86
60093,2271.43,1892.86
60094,1892.86,1892.86
60095,1892.86,1892.86
60096,1514.29,2271.43
60097,1514.29,2271.43
60098,1514.29,2271.43
60099,1514.29,2271.43
60100,1514.29,2271.43
60101,1514.29,2271.43
60102,1892.86,1892.86
60103,1987.5,1892.86
60104,2082.14,1892.86
60105,2176.79,1892.86
60106,2271.43,1892.86
60107,1892.86,1703.57
60108,1892.86,1703.57
60109,1892.86,1703.57
60110,1892.86,1703.57
60111,1892.86,1703.57
60112,1892.86,1703.57
60113,1892.86,1703.57
60114,2271.43,1892.86
60115,2271.43,1892.86
60116,2271.43,1892.86
60117,2271.43,1892.86
60118,1892.86,1892.86
60119,1892.86,1892.86
60120,1514.29,2271.43
60121,1514.29,2271.43
60122,1514.29,2271.43
60123,1514.29,2271.43
60124,1514.29,2271.43
60125,1514.29,2271.43
60126,1892.86,1892.86
60127,1987.5,1892.86
60128,2082.14,1892.86
60129,2176.79,1892.86
60130,2271.43,1892.86
60131,1892.86,1703.57
60132,1892.86,1703.57
60133,1892.86,1703.57
60134,1892.86,1703.57
60135,1892.86,1703.57
60136,1892.86,1703.57
60137,1892.86,1703.57
60138,2271.43,1892.86
60139,2271.43,1892.86
60140,2271.43,1892.86
60141,2271.43,1892.86
60142,1892.86,1892.86
60143,1892.86,1892.86
60144,1514.29,2271.43
60145,1514.29,2271.43
60146,1514.29,2271.43
60147,1514.29,2271.43
60148,1514.29,2271.43
60149,1514.29,2271.43
60150,1892.86,1892.86
60151,1987.5,1892.86
60152,2082.14,1892.86
60153,2176.79,1892.86
60154,2271.43,1892.86
60155,1892.86,1703.57
60156,1892.86,1703.57
60157,1892.86,1703.57
60158,1892.86,1703.57
60159,1892.86,1703.57
60160,1892.86,1703.57
60161,1892.86,1703.57
60162,2271.43,1892.86
60163,2271.43,1892.86
60164,2271.43,1892.86
60165,2271.43,1892.86
60166,1892.86,1892.86
60167,1892.86,1892.86
60168,1514.29,2271.43
60169,1514.29,2271.43
60170,1514.29,2271.43
60171,1514.29,2271.43
60172,1514.29,2271.43
60173,1514.29,2271.43
60174,1892.86,1892.86
60175,1987.5,1892.86
60176,2082.14,1892.86
60177,2176.79,1892.86
60178,2271.43,1892.86
60179,1892.86,1703.57
60180,1892.86,1703.57
60181,1892.86,1703.57
60182,1892.86,1703.57
60183,1892.86,1703.57
60184,1892.86,1703.57
60185,1892.86,1703.57
60186,2271.43,1892.86
60187,2271.43,1892.86
60188,2271.43,1892.86
60189,2271.43,1892.86
60190,1892.86,1892.86
60191,1892.86,1892.86
60192,1514.29,2271.43
60193,1514.29,2271.43
60194,1514.29,2271.43
60195,1514.29,2271.43
60196,1514.29,2271.43
60197,1514.29,2271.43
60198,1892.86,1892.86
60199,1987.5,1892.86
60200,2082.14,1892.86
60201,2176.79,1892.86
60202,2271.43,1892.86
60203,1892.86,1703.57
60204,1892.86,1703.57
60205,1892.86,1703.57
60206,1892.86,1703.57
60207,1892.86,1703.57
60208,1892.86,1703.57
60209,1892.86,1703.57
60210,2271.43,1892.86
60211,2271.43,1892.86
60212,2271.43,1892.86
60213,2271.43,1892.86
60214,1892.86,1892.86
60215,1892.86,1892.86
60216,1514.29,2271.43
60217,1514.29,2271.43
60218,1514.29,2271.43
60219,1514.29,2271.43
60220,1514.29,2271.43
60221,1514.29,2271.43
60222,1892.86,1892.86
60223,1987.5,1892.86
60224,2082.14,1892.86
60225,2176.79,1892.86
60226,2271.43,1892.86
60227,1892.86,1703.57
60228,1892.86,1703.57
60229,1892.86,1703.57
60230,1892.86,1703.57
60231,1892.86,1703.57
60232,1892.86,1703.57
60233,1892.86,1703.57
60234,2271.43,1892.86
60235,2271.43,1892.86
60236,2271.43,1892.86
60237,2271.43,1892.86
60238,1892.86,1892.86
60239,1892.86,1892.86
60240,1514.29,2271.43
60241,1514.29,2271.43
60242,1514.29,2271.43
60243,1514.29,2271.43
60244,1514.29,2271.43
60245,1514.29,2271.43
60246,1892.86,1892.86
60247,1987.5,1892.86
60248,2082.14,1892.86
60249,2176.79,1892.86
60250,2271.43,1892.86
60251,1892.86,1703.57
60252,1892.86,1703.57
60253,1892.86,1703.57
60254,1892.86,1703.57
60255,1892.86,1703.57
60256,1892.86,1703.57
60257,1892.86,1703.57
60258,2271.43,1892.86
60259,2271.43,1892.86
60260,2271.43,1892.86
60261,2271.43,1892.86
60262,1892.86,1892.86
60263,1892.86,1892.86
60264,1514.29,2271.43
60265,1514.29,2271.43
60266,1514.29,2271.43
60267,1514.29,2271.43
60268,1514.29,2271.43
60269,1514.29,2271.43
60270,1892.86,1892.86
60271,1987.5,1892.86
60272,2082.14,1892.86
60273,2176.79,1892.86
60274,2271.43,1892.86
60275,1892.86,1703.57
60276,1892.86,1703.57
60277,1892.86,1703.57
60278,1892.86,1703.57
60279,1892.86,1703.57
60280,1892.86,1703.57
60281,1892.86,1703.57
60282,2271.43,1892.86
60283,2271.43,1892.86
60284,2271.43,1892.86
60285,2271.43,1892.86
60286,1892.86,1892.86
60287,1892.86,1892.86
60288,1514.29,2271.43
60289,1514.29,2271.43
60290,1514.29,2271.43
60291,1514.29,2271.43
60292,1514.29,2271.43
60293,1514.29,2271.43
60294,1892.86,1892.86
60295,1987.5,1892.86
60296,2082.14,1892.86
60297,2176.79,1892.86
60298,2271.43,1892.86
60299,1892.86,1703.57
60300,1892.86,1703.57
60301,1892.86,1703.57
60302,1892.86,1703.57
60303,1892.86,1703.57
60304,1892.86,1703.57
60305,1892.86,1703.57
60306,2271.43,1892.86
60307,2271.43,1892.86
60308,2271.43,1892.86
60309,2271.43,1892.86
60310,1892.86,1892.86
60311,1892.86,1892.86
60312,1514.29,2271.43
60313,1514.29,2271.43
60314,1514.29,2271.43
60315,1514.29,2271.43
60316,1514.29,2271.43
60317,1514.29,2271.43
60318,1892.86,1892.86
60319,1987.5,1892.86
60320,2082.14,1892.86
60321,2176.79,1892.86
60322,2271.43,1892.86
60323,1892.86,1703.57
60324,1892.86,1703.57
60325,1892.86,1703.57
60326,1892.86,1703.57
60327,1892.86,1703.57
60328,1892.86,1703.57
60329,1892.86,1703.57
60330,2271.43,1892.86
60331,2271.43,1892.86
60332,2271.43,1892.86
60333,2271.43,1892.86
60334,1892.86,1892.86
60335,1892.86,1892.86
60336,1514.29,2271.43
60337,1514.29,2271.43
60338,1514.29,2271.43
60339,1514.29,2271.43
60340,1514.29,2271.43
60341,1514.29,2271.43
60342,1892.86,1892.86
60343,1987.5,1892.86
60344,2082.14,1892.86
60345,2176.79,1892.86
60346,2271.43,1892.86
60347,1892.86,1703.57
60348,1892.86,1703.57
60349,1892.86,1703.57
60350,1892.86,1703.57
60351,1892.86,1703.57
60352,1892.86,1703.57
60353,1892.86,1703.57
60354,2271.43,1892.86
60355,2271.43,1892.86
60356,2271.43,1892.86
60357,2271.43,1892.86
60358,1892.86,1892.86
60359,1892.86,1892.86
60360,1514.29,2271.43
60361,1514.29,2271.43
60362,1514.29,2271.43
60363,1514.29,2271.43
60364,1514.29,2271.43
60365,1514.29,2271.43
60366,1892.86,1892.86
60367,1987.5,1892.86
60368,2082.14,1892.86
60369,2176.79,1892.86
60370,2271.43,1892.86
60371,1892.86,1703.57
60372,1892.86,1703.57
60373,1892.86,1703.57
60374,1892.86,1703.57
60375,1892.86,1703.57
60376,1892.86,1703.57
60377,1892.86,1703.57
60378,2271.43,1892.86
60379,2271.43,1892.86
60380,2271.43,1892.86
60381,2271.43,1892.86
60382,1892.86,1892.86
60383,1892.86,1892.86
60384,1514.29,2271.43
60385,1514.29,2271.43
60386,1514.29,2271.43
60387,1514.29,2271.43
60388,1514.29,2271.43
60389,1514.29,2271.43
60390,1892.86,1892.86
60391,1987.5,1892.86
60392,2082.14,1892.86
60393,2176.79,1892.86
60394,2271.43,1892.86
60395,1892.86,1703.57
60396,1892.86,1703.57
60397,1892.86,1703.57
60398,1892.86,1703.57
60399,1892.86,1703.57
60400,1892.86,1703.57
60401,1892.86,1703.57
60402,2271.43,1892.86
60403,2271.43,1892.86
60404,2271.43,1892.86
60405,2271.43,1892.86
60406,1892.86,1892.86
60407,1892.86,1892.86
60408,1514.29,2271.43
60409,1514.29,2271.43
60410,1514.29,2271.43
60411,1514.29,2271.43
60412,1514.29,2271.43
60413,1514.29,2271.43
60414,1892.86,1892.86
60415,1987.5,1892.86
60416,2082.14,1892.86
60417,2176.79,1892.86
60418,2271.43,1892.86
60419,1892.86,1703.57
60420,1892.86,1703.57
60421,1892.86,1703.57
60422,1892.86,1703.57
60423,1892.86,1703.57
60424,1892.86,1703.57
60425,1892.86,1703.57
60426,2271.43,1892.86
60427,2271.43,1892.86
60428,2271.43,1892.86
60429,2271.43,1892.86
60430,1892.86,1892.86
60431,1892.86,1892.86
60432,1514.29,2271.43
60433,1514.29,2271.43
60434,1514.29,2271.43
60435,1514.29,2271.43
60436,1514.29,2271.43
60437,1514.29,2271.43
60438,1892.86,1892.86
60439,1987.5,1892.86
60440,2082.14,1892.86
60441,2176.79,1892.86
60442,2271.43,1892.86
60443,1892.86,1703.57
60444,1892.86,1703.57
60445,1892.86,1703.57
60446,1892.86,1703.57
60447,1892.86,1703.57
60448,1892.86,1703.57
60449,1892.86,1703.57
60450,2271.43,1892.86
60451,2271.43,1892.86
60452,2271.43,1892.86
60453,2271.43,1892.86
60454,1892.86,1892.86
60455,1892.86,1892.86
60456,1514.29,2271.43
60457,1514.29,2271.43
60458,1514.29,2271.43
60459,1514.29,2271.43
60460,1514.29,2271.43
60461,1514.29,2271.43
60462,1892.86,1892.86
60463,1987.5,1892.86
60464,2082.14,1892.86
60465,2176.79,1892.86
60466,2271.43,1892.86
60467,1892.86,1703.57
60468,1892.86,1703.57
60469,1892.86,1703.57
60470,1892.86,1703.57
60471,1892.86,1703.57
60472,1892.86,1703.57
60473,1892.86,1703.57
60474,2271.43,1892.86
60475,2271.43,1892.86
60476,2271.43,1892.86
60477,2271.43,1892.86
60478,1892.86,1892.86
60479,1892.86,1892.86
60480,1514.29,2271.43
60481,1514.29,2271.43
60482,1514.29,2271.43
60483,1514.29,2271.43
60484,1514.29,2271.43
60485,1514.29,2271.43
60486,1892.86,1892.86
60487,1987.5,1892.86
60488,2082.14,1892.86
60489,2176.79,1892.86
60490,2271.43,1892.86
60491,1892.86,1703.57
60492,1892.86,1703.57
60493,1892.86,1703.57
60494,1892.86,1703.57
60495,1892.86,1703.57
60496,1892.86,1703.57
60497,1892.86,1703.57
60498,2271.43,1892.86
60499,2271.43,1892.86
60500,2271.43,1892.86
60501,2271.43,1892.86
60502,1892.86,1892.86
60503,1892.86,1892.86
60504,1514.29,2271.43
60505,1514.29,2271.43
60506,1514.29,2271.43
60507,1514.29,2271.43
60508,1514.29,2271.43
60509,1514.29,2271.43
60510,1892.86,1892.86
60511,1987.5,1892.86
60512,2082.14,1892.86
60513,2176.79,1892.86
60514,2271.43,1892.86
60515,1892.86,1703.57
60516,1892.86,1703.57
60517,1892.86,1703.57
60518,1892.86,1703.57
60519,1892.86,1703.57
60520,1892.86,1703.57
60521,1892.86,1703.57
60522,2271.43,1892.86
60523,2271.43,1892.86
60524,2271.43,1892.86
60525,2271.43,1892.86
60526,1892.86,1892.86
60527,1892.86,1892.86
60528,1514.29,2271.43
60529,1514.29,2271.43
60530,1514.29,2271.43
60531,1514.29,2271.43
60532,1514.29,2271.43
60533,1514.29,2271.43
60534,1892.86,1892.86
60535,1987.5,1892.86
60536,2082.14,1892.86
60537,2176.79,1892.86
60538,2271.43,1892.86
60539,1892.86,1703.57
60540,1892.86,1703.57
60541,1892.86,1703.57
60542,1892.86,1703.57
60543,1892.86,1703.57
60544,1892.86,1703.57
60545,1892.86,1703.57
60546,2271.43,1892.86
60547,2271.43,1892.86
60548,2271.43,1892.86
60549,2271.43,1892.86
60550,1892.86,1892.86
60551,1892.86,1892.86
60552,1514.29,2271.43
60553,1514.29,2271.43
60554,1514.29,2271.43
60555,1514.29,2271.43
60556,1514.29,2271.43
60557,1514.29,2271.43
60558,1892.86,1892.86
60559,1987.5,1892.86
60560,2082.14,1892.86
60561,2176.79,1892.86
60562,2271.43,1892.86
60563,1892.86,1703.57
60564,1892.86,1703.57
60565,1892.86,1703.57
60566,1892.86,1703.57
60567,1892.86,1703.57
60568,1892.86,1703.57
60569,1892.86,1703.57
60570,2271.43,1892.86
60571,2271.43,1892.86
60572,2271.43,1892.86
60573,2271.43,1892.86
60574,1892.86,1892.86
60575,1892.86,1892.86
60576,1514.29,2271.43
60577,1514.29,2271.43
60578,1514.29,2271.43
60579,1514.29,2271.43
60580,1514.29,2271.43
60581,1514.29,2271.43
60582,1892.86,1892.86
60583,1987.5,1892.86
60584,2082.14,1892.86
60585,2176.79,1892.86
60586,2271.43,1892.86
60587,1892.86,1703.57
60588,1892.86,1703.57
60589,1892.86,1703.57
60590,1892.86,1703.57
60591,1892.86,1703.57
60592,1892.86,1703.57
60593,1892.86,1703.57
60594,2271.43,1892.86
60595,2271.43,1892.86
60596,2271.43,1892.86
60597,2271.43,1892.86
60598,1892.86,1892.86
60599,1892.86,1892.86
60600,1514.29,2271.43
60601,1514.29,2271.43
60602,1514.29,2271.43
60603,1514.29,2271.43
60604,1514.29,2271.43
60605,1514.29,2271.43
60606,1892.86,1892.86
60607,1987.5,1892.86
60608,2082.14,1892.86
60609,2176.79,1892.86
60610,2271.43,1892.86
60611,1892.86,1703.57
60612,1892.86,1703.57
60613,1892.86,1703.57
60614,1892.86,1703.57
60615,1892.86,1703.57
60616,1892.86,1703.57
60617,1892.86,1703.57
60618,2271.43,1892.86
60619,2271.43,1892.86
60620,2271.43,1892.86
60621,2271.43,1892.86
60622,1892.86,1892.86
60623,1892.86,1892.86
60624,1514.29,2271.43
60625,1514.29,2271.43
60626,1514.29,2271.43
60627,1514.29,2271.43
60628,1514.29,2271.43
60629,1514.29,2271.43
60630,1892.86,1892.86
60631,1987.5,1892.86
60632,2082.14,1892.86
60633,2176.79,1892.86
60634,2271.43,1892.86
60635,1892.86,1703.57
60636,1892.86,1703.57
60637,1892.86,1703.57
60638,1892.86,1703.57
60639,1892.86,1703.57
60640,1892.86,1703.57
60641,1892.86,1703.57
60642,2271.43,1892.86
60643,2271.43,1892.86
60644,2271.43,1892.86
60645,2271.43,1892.86
60646,1892.86,1892.86
60647,1892.86,1892.86
60648,1514.29,2271.43
60649,1514.29,2271.43
60650,1514.29,2271.43
60651,1514.29,2271.43
60652,1514.29,2271.43
60653,1514.29,2271.43
60654,1892.86,1892.86
60655,1987.5,1892.86
60656,2082.14,1892.86
60657,2176.79,1892.86
60658,2271.43,1892.86
60659,1892.86,1703.57
60660,1892.86,1703.57
60661,1892.86,1703.57
60662,1892.86,1703.57
60663,1892.86,1703.57
60664,1892.86,1703.57
60665,1892.86,1703.57
60666,2271.43,1892.86
60667,2271.43,1892.86
60668,2271.43,1892.86
60669,2271.43,1892.86
60670,1892.86,1892.86
60671,1892.86,1892.86
60672,1514.29,2271.43
60673,1514.29,2271.43
60674,1514.29,2271.43
60675,1514.29,2271.43
60676,1514.29,2271.43
60677,1514.29,2271.43
60678,1892.86,1892.86
60679,1987.5,1892.86
60680,2082.14,1892.86
60681,2176.79,1892.86
60682,2271.43,1892.86
60683,1892.86,1703.57
60684,1892.86,1703.57
